100,227,1,23/06/2020 10:59,anonymous,EN,1,1,,4,,26,tulip,1,1,,,1,Tolerant,Likeable,,Relaxed,,,,Dumb,Faithless,,Withdrawn,,Tolerant,Likeable,,Relaxed,,,Resentful,,,Choleric,,Egoistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,150,1,23/06/2020 10:59,anonymous,EN,1,2,,5,,43,pilut,0,2,,,1,,,Funny,Relaxed,Caring,,,,Faithless,,Withdrawn,Egoistic,,,Funny,Relaxed,Caring,,Resentful,Dumb,,Choleric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,366,1,23/06/2020 11:00,anonymous,EN,1,1,,5,,54,Pilut,0,2,,,1,,Likeable,Funny,,,Trustworthy,Resentful,,,Choleric,,Egoistic,,Likeable,Funny,,,Trustworthy,,Dumb,Faithless,,Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,298,1,23/06/2020 11:00,anonymous,EN,1,2,,5,,28,Pilut,0,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tolerant,Likeable,,,,Trustworthy,,Dumb,Faithless,Choleric,,,,,Funny,Relaxed,Caring,,,Dumb,Faithless,Choleric,,
100,355,1,23/06/2020 11:00,anonymous,EN,1,1,,5,,22,pilut,0,1,,,1,Tolerant,,Funny,,Caring,,,Dumb,,Choleric,,Egoistic,Tolerant,,Funny,,Caring,,Resentful,,Faithless,,Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,382,1,23/06/2020 11:00,anonymous,EN,1,1,,5,,23,pilut,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Likeable,Funny,Relaxed,,,,Dumb,,,Withdrawn,Egoistic,Tolerant,,,,Caring,Trustworthy,,Dumb,,,Withdrawn,Egoistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,169,1,23/06/2020 11:00,anonymous,EN,1,2,,5,,24,pilut,1,1,,,1,,Likeable,Funny,,,Trustworthy,,Dumb,Faithless,,Withdrawn,,,Likeable,Funny,,,Trustworthy,Resentful,,,Choleric,,Egoistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,272,1,23/06/2020 11:01,anonymous,EN,1,1,,5,,45,pilut,1,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tolerant,Likeable,,Relaxed,,,,,Faithless,Choleric,,Egoistic,Tolerant,Likeable,,Relaxed,,,Resentful,Dumb,,,Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,
100,267,1,23/06/2020 11:01,anonymous,EN,1,1,,4,,27,Pilut,0,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Relaxed,Caring,Trustworthy,,Dumb,Faithless,,Withdrawn,,Tolerant,Likeable,Funny,,,,,Dumb,Faithless,,Withdrawn,
100,379,1,23/06/2020 11:01,anonymous,EN,1,1,,5,,35,pilut,1,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likeable,Funny,Relaxed,,,,,Faithless,,Withdrawn,Egoistic,Tolerant,,,,Caring,Trustworthy,,,Faithless,,Withdrawn,Egoistic
100,202,1,23/06/2020 11:01,anonymous,EN,1,2,,9,,24,pilut,1,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Relaxed,Caring,Trustworthy,,,Faithless,Choleric,,Egoistic,Tolerant,Likeable,Funny,,,,,,Faithless,Choleric,,Egoistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,156,1,23/06/2020 11:02,anonymous,EN,1,2,,4,,28,pilut,1,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tolerant,Likeable,Funny,,,,,Dumb,,Choleric,,Egoistic,,,,Relaxed,Caring,Trustworthy,,Dumb,,Choleric,,Egoistic
100,173,1,23/06/2020 11:02,anonymous,EN,1,2,,4,,41,Pilut ,0,1,5c716cb5ceb78e00015605b7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tolerant,,,Relaxed,,Trustworthy,Resentful,Dumb,,,,Egoistic,,Likeable,Funny,,Caring,,Resentful,Dumb,,,,Egoistic
100,253,1,23/06/2020 11:02,anonymous,EN,1,1,,5,,27,Favorite,1,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tolerant,Likeable,,,Caring,,Resentful,Dumb,,,,Egoistic,Tolerant,Likeable,,,Caring,,,,Faithless,Choleric,Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,
100,456,1,23/06/2020 11:02,anonymous,EN,1,1,,5,,28,Pilut,1,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tolerant,,,Relaxed,,Trustworthy,,Dumb,,Choleric,Withdrawn,,Tolerant,,,Relaxed,,Trustworthy,Resentful,,Faithless,,,Egoistic,,,,,,,,,,,,,,,,,,,,,,,,
100,320,1,23/06/2020 11:02,anonymous,EN,1,2,,4,,35,pilut,0,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likeable,Funny,,Caring,,Resentful,Dumb,,,Withdrawn,,Tolerant,,,Relaxed,,Trustworthy,Resentful,Dumb,,,Withdrawn,
100,381,1,23/06/2020 11:02,anonymous,EN,1,2,,5,,23,pilut,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Likeable,,Relaxed,,Trustworthy,Resentful,Dumb,,,,Egoistic,Tolerant,,Funny,,Caring,,Resentful,Dumb,,,,Egoistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,126,1,23/06/2020 11:02,anonymous,EN,1,2,,5,,20,pilut,1,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likeable,Funny,,Caring,,,,Faithless,Choleric,Withdrawn,,,Likeable,Funny,,Caring,,Resentful,Dumb,,,,Egoistic,,,,,,,,,,,,,,,,,,,,,,,,
100,182,1,23/06/2020 11:02,anonymous,EN,1,2,,4,,21,pilut,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Funny,Relaxed,Caring,,Resentful,,,Choleric,,Egoistic,Tolerant,Likeable,,,,Trustworthy,Resentful,,,Choleric,,Egoistic
100,239,1,23/06/2020 11:03,anonymous,EN,1,2,,5,,24,pilut,1,1,,,1,Tolerant,,,,Caring,Trustworthy,Resentful,Dumb,Faithless,,,,Tolerant,,,,Caring,Trustworthy,,,,Choleric,Withdrawn,Egoistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,199,1,23/06/2020 11:03,anonymous,EN,1,2,,5,,25,pilut,1,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,Tolerant,,Funny,Relaxed,,,,Dumb,Faithless,,Withdrawn,,,Likeable,,,Caring,Trustworthy,,Dumb,Faithless,,Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,180,1,23/06/2020 11:03,anonymous,EN,1,1,,4,,18,Magnolia,0,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Funny,,Caring,Trustworthy,Resentful,Dumb,,,,Egoistic,,,Funny,,Caring,Trustworthy,,,Faithless,Choleric,Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,
100,261,1,23/06/2020 11:03,anonymous,EN,1,1,,4,,34,Pilut,0,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Likeable,,,Caring,Trustworthy,Resentful,Dumb,Faithless,,,,Tolerant,,Funny,Relaxed,,,Resentful,Dumb,Faithless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,314,1,23/06/2020 11:03,anonymous,EN,1,1,,5,,51,pilut,0,1,,,1,,,Funny,Relaxed,,Trustworthy,Resentful,,,Choleric,,Egoistic,,,Funny,Relaxed,,Trustworthy,,Dumb,Faithless,,Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,148,1,23/06/2020 11:03,anonymous,EN,1,2,,4,,20,pilut,0,1,,,1,,,Funny,Relaxed,Caring,,,Dumb,,Choleric,,Egoistic,,,Funny,Relaxed,Caring,,Resentful,,Faithless,,Withdrawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,321,1,23/06/2020 11:03,anonymous,EN,1,2,,5,,41,pilut,1,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Funny,Relaxed,,Trustworthy,Resentful,Dumb,,,Withdrawn,,,,Funny,Relaxed,,Trustworthy,,,Faithless,Choleric,,Egoistic,,,,,,,,,,,,,,,,,,,,,,,,
100,157,1,23/06/2020 11:03,anonymous,EN,1,1,,5,,21,pilut,0,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Funny,Relaxed,,Trustworthy,Resentful,,,Choleric,Withdrawn,,,,Funny,Relaxed,,Trustworthy,,Dumb,Faithless,,,Egoistic,,,,,,,,,,,,,,,,,,,,,,,,
100,181,1,23/06/2020 11:03,anonymous,EN,1,2,,4,,28,pilut,1,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likeable,Funny,,Caring,,Resentful,,Faithless,Choleric,,,Tolerant,,,Relaxed,,Trustworthy,Resentful,,Faithless,Choleric,,
100,334,1,23/06/2020 11:04,anonymous,EN,1,1,,4,,64,Pilut,0,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,Tolerant,Likeable,,,,Trustworthy,,,,Choleric,Withdrawn,Egoistic,,,Funny,Relaxed,Caring,,,,,Choleric,Withdrawn,Egoistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,293,1,23/06/2020 11:04,anonymous,EN,1,1,,4,,36,pilut,1,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likeable,,,Caring,Trustworthy,,,Faithless,,Withdrawn,Egoistic,,Likeable,,,Caring,Trustworthy,Resentful,Dumb,,Choleric,,,,,,,,,,,,,,,,,,,,,,,,,,
100,215,1,23/06/2020 11:04,anonymous,EN,1,2,,5,,19,pilut,0,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Funny,,Caring,Trustworthy,Resentful,,Faithless,,,Egoistic,Tolerant,Likeable,,Relaxed,,,Resentful,,Faithless,,,Egoistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
